A0,F0,reserve_potential,hazard,regime
0.23333333333333334,0.25,0.4141486832404619,0.45157112767887003,Constrained
0.23333333333333334,0.26666666666666666,0.41332788144904714,0.4525735856367031,Constrained
0.23333333333333334,0.2833333333333333,0.4125096808735295,0.453573945361235,Constrained
0.23333333333333334,0.3,0.41169407618877635,0.45457219771712576,Constrained
0.23333333333333334,0.31666666666666665,0.41088106199342844,0.4555683337830881,Constrained
0.23333333333333334,0.3333333333333333,0.41007063281143974,0.4565623448504499,Constrained
0.23333333333333334,0.35,0.4092627830938922,0.4575542224215124,Constrained
0.23333333333333334,0.36666666666666664,0.40845750722097207,0.4585439582077765,Constrained
0.23333333333333334,0.3833333333333333,0.4076547995041191,0.4595315441280263,Constrained
0.23333333333333334,0.39999999999999997,0.4068546541883933,0.46051697230624644,Constrained
0.23333333333333334,0.41666666666666663,0.40605706545516684,0.4615002350693032,Constrained
